emp_no,first_name,last_name,dept_name
467787,Xiaoqiang,Ferriere,Sales
81338,Xiaoqiang,Erol,Sales
37068,Xiaoqiang,Delgrande,Sales
108440,Xiaoqiang,Conta,Sales
274706,Xiaoqiu,Thimonier,Sales
276451,Xiaoqiu,Riefers,Sales
79772,Xiaoqiu,Gulik,Sales
202063,Xiaoqiu,Flanders,Sales
464588,Xiaoshan,Pargas,Sales
492614,Xiaoshan,Frolund,Sales
418671,Xiaoshan,Calkin,Sales
204220,Xiaoshan,Bain,Sales
12082,Xinan,Yamaashi,Sales
471444,Xinan,Welham,Sales
72969,Xinan,Setia,Sales
454247,Xinan,Perfilyeva,Sales
452796,Xinan,Flexer,Sales
49115,Xinan,Engelmann,Sales
90936,Xinglin,Yavatkar,Sales
403979,Xinglin,Morrin,Sales
242586,Xinglin,Gulik,Sales
99769,Xinyu,Winter,Sales
292970,Xinyu,Strandh,Sales
415375,Xinyu,Sgarro,Sales
85939,Xinyu,Schlegelmilch,Sales
417328,Xinyu,Molenaar,Sales
288973,Xinyu,Kaiser,Sales
452221,Xinyu,Hainaut,Sales
274991,Xinyu,Gide,Sales
10504,Xiong,Varker,Sales
81517,Xiong,Reutenauer,Sales
107359,Xiong,Lamma,Sales
248885,Xiong,Kieras,Sales
204142,Xiping,Valette,Sales
406884,Xiping,Peltason,Sales
51307,Xiping,Parascandalo,Sales
51690,Xiping,Norsworthy,Sales
487543,Xiping,Menhoudj,Sales
484583,Xiping,Jording,Sales
227783,Xiping,Constantine,Sales
244911,Xudong,Sanella,Sales
299512,Xudong,Rusmann,Sales
234031,Xudong,Hitomi,Sales
53871,Xudong,Hebert,Sales
93576,Xuedong,Thorensen,Sales
230022,Xuedong,Skogmar,Sales
464550,Xuedong,Lamparter,Sales
67301,Xuedong,Danlos,Sales
249663,Xuedong,Braccini,Sales
430300,Xuedong,Binkley,Sales
30655,Xuedong,Anandan,Sales
68607,Xuejia,Zallocco,Sales
60414,Xuejia,Vitiello,Sales
75748,Xuejia,Varman,Sales
408208,Xuejia,Senzako,Sales
469699,Xuejia,Rothe,Sales
83787,Xuejia,Lanzelotte,Sales
19874,Xuejia,Kuzuoka,Sales
467773,Xuejia,Guenter,Sales
406587,Xuejia,Anick,Sales
450622,Xuejun,Undy,Sales
19723,Xuejun,Magalhaes,Sales
270142,Xuejun,DuBourdieux,Sales
77279,Xuejun,Burnard,Sales
67845,Xuejun,Back,Sales
496326,Xuejun,Angelopoulos,Sales
202418,Xumin,Vuskovic,Sales
104135,Yaghout,Servi,Sales
424961,Yaghout,Morris,Sales
101656,Yaghout,Kornyak,Sales
493008,Yagil,Lanphier,Sales
263714,Yagil,Kleiser,Sales
47763,Yagil,Basart,Sales
103156,Yahiko,Schiper,Sales
463185,Yahiko,Rosay,Sales
496558,Yahiko,Niizuma,Sales
62476,Yahiko,Cooke,Sales
439896,Yahiko,Baaleh,Sales
13769,Yakichi,Trogemann,Sales
46838,Yakichi,Marzano,Sales
47825,Yakichi,Chelton,Sales
243215,Yakichi,Bain,Sales
240744,Yakkov,Ratnakar,Sales
498150,Yakkov,Pellegrinelli,Sales
261007,Yakkov,Jayawardene,Sales
249468,Yakkov,Ibel,Sales
65894,Yakkov,Haraldson,Sales
421796,Yakkov,Apsitis,Sales
104772,Yannik,VanScheik,Sales
88544,Yannik,Gilg,Sales
203434,Yannik,Boreale,Sales
71490,Yannis,Vieri,Sales
51323,Yannis,Stanger,Sales
79442,Yannis,McClurg,Sales
78932,Yannis,Marquardt,Sales
250418,Yannis,Cools,Sales
30209,Yannis,Aloisi,Sales
24725,Yechezkel,Openshaw,Sales
274181,Yechezkel,Fortenbacher,Sales
106383,Yechezkel,Denny,Sales
283289,Yechezkel,Akaboshi,Sales
58199,Yechiam,Karnin,Sales
64158,Yechiam,Fujisawa,Sales
273997,Yechiam,Braunschweig,Sales
211427,Yechiam,Bala,Sales
49310,Yechiam,Assaf,Sales
485205,Yefim,Taneja,Sales
34406,Yefim,Mitsuhashi,Sales
428887,Yefim,Marzano,Sales
272544,Yefim,Malinowski,Sales
18274,Yefim,Karnin,Sales
443801,Yefim,Gopalakrishnan,Sales
46250,Yefim,Decleir,Sales
419844,Yefim,Blokdijk,Sales
80198,Yefim,Anger,Sales
428282,Yifei,Ranon,Sales
73674,Yifei,Jahnichen,Sales
16364,Yifei,Gini,Sales
65028,Yifei,Businaro,Sales
24460,Yinghua,Lanphier,Sales
236466,Yinghua,Krohn,Sales
440931,Yinghua,Dratva,Sales
242162,Yinghua,Bodoff,Sales
409983,Yinghua,Bach,Sales
404029,Yinlin,Zizka,Sales
442883,Yinlin,Vendrig,Sales
65097,Yinlin,Meszaros,Sales
47286,Yinlin,Kamble,Sales
247502,Yinlin,Iivonen,Sales
287876,Yinlin,Hardjono,Sales
240559,Yinlin,Bhattacharjee,Sales
432188,Yishai,Haraldson,Sales
52867,Yishay,Lindenbaum,Sales
281548,Yishay,Lichtner,Sales
56862,Ymte,Thimonier,Sales
267094,Ymte,Kaelbling,Sales
109560,Ymte,Hoogerwoord,Sales
264800,Ymte,Collavizza,Sales
439630,Ymte,Busillo,Sales
210044,Ymte,Bergere,Sales
408339,Yolla,Seiwald,Sales
401929,Yolla,Ramras,Sales
214960,Yolla,Koblick,Sales
423032,Yolla,Katiyar,Sales
264494,Yolla,Itzfeldt,Sales
422105,Yongdong,Zykh,Sales
210781,Yongdong,Shigei,Sales
98018,Yongdong,Pileggi,Sales
53012,Yongdong,Muchinsky,Sales
427742,Yongdong,Demke,Sales
416136,Yonghoan,Reinhard,Sales
473454,Yonghoan,Masaki,Sales
411644,Yonghoan,Collette,Sales
94042,Yonghoan,Bruckman,Sales
95362,Yonghong,Zyda,Sales
405092,Yonghong,Hutton,Sales
417510,Yonghong,Ernst,Sales
449487,Yonghong,Codenie,Sales
245790,Yongmao,Alblas,Sales
435785,Yongmin,Validov,Sales
77980,Yongmin,Sidje,Sales
259443,Yongmin,Ramsay,Sales
231887,Yongmin,Petereit,Sales
97240,Yongmin,Krogh,Sales
52310,Yongmin,Flexer,Sales
470386,Yongmin,dAstous,Sales
447385,Yongqiao,Skrikant,Sales
494400,Yongqiao,Schicker,Sales
476822,Yongqiao,Merli,Sales
61441,Yongqiao,Jayawardene,Sales
218883,Yongqiao,Erie,Sales
494835,Yongqiao,Compeau,Sales
410356,Yongqiao,Belinskaya,Sales
291294,Yoshimitsu,Luby,Sales
297671,Yoshimitsu,Highland,Sales
104404,Yoshinari,Usery,Sales
407766,Yoshinari,Schmittgen,Sales
419374,Yoshinari,Pollacia,Sales
265268,Yoshinari,Lally,Sales
84747,Yoshinari,Felcyn,Sales
100406,Yoshinari,Coors,Sales
457015,Yoshinari,Biran,Sales
23362,Youjian,Yurek,Sales
262168,Youjian,Pews,Sales
30497,Youjian,Pettis,Sales
218731,Youjian,Diderrich,Sales
54420,Youngkon,Rajcani,Sales
467524,Youngkon,Pearson,Sales
407951,Youngkon,Olano,Sales
495874,Youngkon,Chenney,Sales
19624,Younwoo,Wolniewicz,Sales
227459,Younwoo,Schmiedel,Sales
434234,Younwoo,Rothenberg,Sales
58959,Younwoo,Gecseg,Sales
106011,Youpyo,Takanami,Sales
96989,Youpyo,Shobatake,Sales
474862,Youpyo,Chinin,Sales
273740,Youpyo,Cannata,Sales
490251,Youssef,Zweizig,Sales
287680,Youssef,Rande,Sales
27739,Youssef,Piancastelli,Sales
251100,Youssef,Itzigehl,Sales
281981,Youssef,Ishibashi,Sales
402201,Youssef,Grabner,Sales
471904,Youssef,Brender,Sales
471375,Youssef,Beeson,Sales
32237,Yucai,Range,Sales
265720,Yucai,Otillio,Sales
481537,Yucai,Munch,Sales
230047,Yucai,Jullig,Sales
102440,Yucai,Farrow,Sales
270735,Yucai,Beausoleil,Sales
26682,Yucai,Baezner,Sales
40245,Yucai,Bael,Sales
59289,Yucel,Sridhar,Sales
280271,Yucel,Papastamatiou,Sales
253636,Yucel,Itschner,Sales
479559,Yuchang,Monkewich,Sales
86612,Yuchang,McAffer,Sales
276289,Yuchang,Gilg,Sales
212780,Yuchang,Asser,Sales
296387,Yuguang,Riexinger,Sales
44015,Yuguang,Limongiello,Sales
481315,Yuichiro,Petereit,Sales
264929,Yuichiro,Esteva,Sales
418000,Yuichiro,Alpin,Sales
286827,Yunming,Merey,Sales
279484,Yunming,Famili,Sales
46574,Yuping,Sinitsyn,Sales
453151,Yuping,Rosiles,Sales
299970,Yuping,Pargaonkar,Sales
244188,Yuping,Lanteri,Sales
498736,Yuping,Hofman,Sales
103621,Yuqun,Vidya,Sales
289356,Yuqun,Kobuchi,Sales
255403,Yuqun,Goldhammer,Sales
412655,Yuqun,Gniady,Sales
64138,Yuqun,Fetvedt,Sales
260420,Yurii,Senzako,Sales
254417,Yurii,Selvestrel,Sales
271271,Yurii,Seghrouchni,Sales
439179,Yurii,Lanteri,Sales
106836,Yurii,Ghemri,Sales
292093,Yurij,Papsdorf,Sales
270838,Yurij,Jiang,Sales
80032,Yurij,Isaac,Sales
226896,Yurij,Akaboshi,Sales
266550,Yuriy,Rouquie,Sales
416166,Yuriy,Rosenbaum,Sales
99272,Yuriy,Birge,Sales
255768,Yuuichi,Plavsic,Sales
54044,Yuuichi,Muhling,Sales
439675,Yuuichi,Atchley,Sales
33216,Zdislav,Thombley,Sales
26488,Zdislav,Perly,Sales
435640,Zdislav,Kitai,Sales
58132,Zdislav,Kawashimo,Sales
405123,Zeljko,Walstra,Sales
456601,Zeljko,Sanella,Sales
235905,Zeljko,Riefers,Sales
472349,Zeljko,Ouhyoung,Sales
494300,Zeljko,Oberman,Sales
282810,Zeljko,Merks,Sales
295027,Zeljko,Karner,Sales
45311,Zengping,Talmor,Sales
230868,Zengping,Poulakidas,Sales
430754,Zengping,Langford,Sales
25022,Zengping,Hiroyama,Sales
492671,Zengping,Docker,Sales
262340,Zengping,Deverell,Sales
477298,Zengping,Denny,Sales
461102,Zengping,Bhattacharjee,Sales
483770,Zeydy,Szemeredi,Sales
467876,Zeydy,Mondadori,Sales
65493,Zeydy,Cummings,Sales
432483,Zhanqiu,Taneja,Sales
101869,Zhanqiu,Siprelle,Sales
401157,Zhanqiu,Sewelson,Sales
460186,Zhanqiu,Papastamatiou,Sales
52511,Zhanqiu,Luca,Sales
49202,Zhaofang,Chiola,Sales
261226,Zhaofang,Baby,Sales
474453,Zhenbing,Poujol,Sales
482659,Zhenbing,Passino,Sales
299095,Zhenbing,Merlo,Sales
56581,Zhenbing,Cappello,Sales
493949,Zhenhua,Terlouw,Sales
81412,Zhenhua,Menyhert,Sales
210543,Zhensheng,Terwilliger,Sales
453479,Zhensheng,Sudbeck,Sales
103595,Zhensheng,Hutton,Sales
254907,Zhensheng,Boyle,Sales
402652,Zhigen,Toyoshima,Sales
232882,Zhigen,Pepe,Sales
482413,Zhigen,Melski,Sales
408181,Zhigen,Emden,Sales
431480,Zhigen,Christ,Sales
405736,Zhigen,Birdsall,Sales
498607,Zhiguo,Zuberek,Sales
37348,Zhiguo,Ratzlaff,Sales
258827,Zhiguo,Pusterhofer,Sales
272317,Zhiguo,Luga,Sales
445632,Zhiguo,Bressoud,Sales
294606,Zhilian,Perko,Sales
24388,Zhilian,Milicic,Sales
12011,Zhilian,Coorg,Sales
476564,Zhilian,Brookner,Sales
24334,Zhilian,Brookman,Sales
285934,Zhilian,Antonakopoulos,Sales
475787,Zhiwei,Ramsak,Sales
497538,Zhiwei,Kuhnemann,Sales
222145,Zhiwei,Huttel,Sales
78524,Zhiwei,Bahk,Sales
57996,Zhonghua,Xiaoshan,Sales
12664,Zhonghua,Parveen,Sales
299217,Zhonghui,Sinicrope,Sales
297580,Zhonghui,Seiwald,Sales
466058,Zhonghui,Murtha,Sales
89887,Zhonghui,Munro,Sales
48044,Zhonghui,Luga,Sales
225615,Zhonghui,Clouatre,Sales
245997,Zhongwei,Rusterholz,Sales
490406,Zhongwei,Rubsam,Sales
51995,Zhongwei,Roccetti,Sales
82145,Zhongwei,Pagter,Sales
73336,Zhongwei,Molenkamp,Sales
487579,Zhongwei,Maksimenko,Sales
466755,Zhongwei,Gill,Sales
244323,Zhongwei,Emmerich,Sales
437471,Zijian,Plesums,Sales
480350,Zijian,Kalloufi,Sales
434690,Zijian,Hammerschmidt,Sales
496778,Zijian,Ghazalie,Sales
252313,Zijian,Ellozy,Sales
248632,Zijian,Clemencon,Sales
229969,Zine,Walstra,Sales
202339,Zine,Schaaf,Sales
292533,Zine,Muchinsky,Sales
290035,Zine,Lieberherr,Sales
498862,Zissis,Ranum,Sales
67807,Zissis,Ramalingam,Sales
58053,Zissis,Karunanithi,Sales
264680,Zissis,Businaro,Sales
99443,Zita,Woycyznski,Sales
66062,Zita,Ranta,Sales
492711,Zita,Marshall,Sales
285551,Zita,Erie,Sales
296514,Zito,Underwood,Sales
230074,Zito,Templeman,Sales
483082,Zito,Pileggi,Sales
293312,Zito,Pehl,Sales
426994,Zito,Nyanchama,Sales
73687,Zito,Bakhtari,Sales
211008,Ziva,Vecchi,Sales
258810,Ziva,Sabnani,Sales
236733,Ziva,Pero,Sales
421111,Ziva,Benzmuller,Sales
255168,Ziva,Ananiadou,Sales
28487,Ziva,Alblas,Sales
249852,Ziya,Schade,Sales
61261,Ziya,Pocchiola,Sales
81052,Ziya,Levergood,Sales
60518,Ziya,Biran,Sales
84331,Ziyad,Rousseau,Sales
445552,Ziyad,Kleiser,Sales
59470,Ziyad,Ghelli,Sales
231057,Ziyad,Bhattacharjee,Sales
433077,Zongyan,Mungall,Sales
429414,Zongyan,Mahmud,Sales
265870,Zongyan,Lamba,Sales
491799,Zorica,Peck,Sales
92415,Zorica,Lemarechal,Sales
39474,Zorica,Kilgore,Sales
245180,Zorica,Hoppenstand,Sales
486153,Zorica,Gien,Sales
401326,Zorica,Cullers,Sales
240587,Zorica,Akazan,Sales
458612,Zsolt,Suppi,Sales
218183,Zsolt,Papastamatiou,Sales
35273,Zsolt,Mitsuhashi,Sales
447008,Zsolt,Cooman,Sales
226699,Zsolt,Bolsens,Sales
282096,Zvonko,Zobel,Sales
100725,Zvonko,Maliniak,Sales
481750,Zvonko,Lieberherr,Sales
107554,Zvonko,Conry,Sales
59380,Zvonko,Berendt,Sales
22609,Zvonko,Baalen,Sales
